,used_feature,train_accuracy,test_accuracy,train_f1,test_f1
939,"['총상환이자', '총상환액', '대출목적', '부채_대비_소득_비율', '최근_2년간_연체_횟수']",0.7199075035655437,0.6942344437982886,0.7167199905175222,0.6886428576605098
1442,"['총상환이자', '총상환액', '대출목적', '연간소득', '부채_대비_소득_비율', '최근_2년간_연체_횟수']",0.7257508411913762,0.6914098197225222,0.7229490381991118,0.6854505429856318
936,"['총상환이자', '총상환액', '대출목적', '연간소득', '부채_대비_소득_비율']",0.7235907448178457,0.6910359724183767,0.7208325374755911,0.6854059111578261
189,"['총상환원금', '월별대출금액', '대출금액']",0.622370844237666,0.6018110824956384,0.6041239006349094,0.5803185242964791
89,"['대출기간', '총상환원금', '대출금액']",0.6155305390548194,0.5953726011464651,0.5996047279610226,0.5771043058130553
40,"['총상환원금', '월별대출금액']",0.6074163308824547,0.5889756583866412,0.5806285210471112,0.5592547626475699
731,"['대출기간', '총상환원금', '월별대출금액', '최근_2년간_연체_횟수', '대출금액']",0.6083856048962184,0.5867741131511174,0.5930106049720087,0.5686368491068733
521,"['총상환원금', '월별대출금액', '최근_2년간_연체_횟수', '대출금액']",0.6090917902491034,0.5851125695771372,0.5929653066694223,0.5648707682690366
85,"['대출기간', '총상환원금', '월별대출금액']",0.6054777828549274,0.5846556450942926,0.5891980130176029,0.5651880045218857
315,"['대출기간', '총상환원금', '최근_2년간_연체_횟수', '대출금액']",0.6064885971835666,0.5843233363794965,0.5917729109804839,0.5664482514913799
309,"['대출기간', '총상환원금', '월별대출금액', '대출금액']",0.6057547182874313,0.5839079504860015,0.5888490105417147,0.5642933982283168
188,"['총상환원금', '월별대출금액', '최근_2년간_연체_횟수']",0.6005344853847325,0.5807925562847885,0.574744227224527,0.5524138854041045
308,"['대출기간', '총상환원금', '월별대출금액', '최근_2년간_연체_횟수']",0.5999529209764743,0.5781756251557697,0.5828324739583547,0.5580196294523055
44,"['총상환원금', '대출금액']",0.5935972528005096,0.5738556118634212,0.5787650439507867,0.5560151004805016
312,"['대출기간', '총상환원금', '연간소득', '대출금액']",0.5979312923191957,0.5738140732740716,0.5795429977080391,0.552328531728609
305,"['대출기간', '총상환원금', '대출목적', '대출금액']",0.596172752322796,0.5736479189166735,0.5792480811870121,0.553470804822479
509,"['총상환원금', '대출목적', '월별대출금액', '대출금액']",0.5993159694817153,0.5725263770042369,0.5826871298597683,0.5521143006067504
195,"['총상환원금', '최근_2년간_연체_횟수', '대출금액']",0.5910771403647239,0.5707402176622082,0.5775395161618035,0.5541758834066628
728,"['대출기간', '총상환원금', '월별대출금액', '연간소득', '대출금액']",0.5968927844473061,0.5706156018941597,0.5780434749377031,0.5482824255389755
719,"['대출기간', '총상환원금', '대출목적', '월별대출금액', '대출금액']",0.5919356402054861,0.5700340616432666,0.5739768827623488,0.5483064099736754
520,"['총상환원금', '월별대출금액', '부채_대비_소득_비율', '대출금액']",0.595397333111785,0.569826368696519,0.5760175495393841,0.5462069497415301
725,"['대출기간', '총상환원금', '대출목적', '최근_2년간_연체_횟수', '대출금액']",0.5914233096553538,0.5692032898562764,0.5737707333813609,0.5479437411549265
518,"['총상환원금', '월별대출금액', '연간소득', '대출금액']",0.5943034381533945,0.5684140566586359,0.5765776175234677,0.5474054331803837
734,"['대출기간', '총상환원금', '연간소득', '최근_2년간_연체_횟수', '대출금액']",0.5903986485550894,0.5662955886018111,0.5729099998107452,0.5452997062542132
301,"['대출기간', '총상환원금', '대출목적', '월별대출금액']",0.5889862778493195,0.5661709728337626,0.5705514293675581,0.543824261307235
1251,"['대출기간', '총상환원금', '월별대출금액', '연간소득', '최근_2년간_연체_횟수', '대출금액']",0.5929741480773758,0.5659217412976655,0.5761582028518807,0.5456795055030956
992,"['총상환원금', '대출목적', '월별대출금액', '최근_2년간_연체_횟수', '대출금액']",0.5937357205167615,0.5656725097615685,0.5763485790889268,0.5444047285600118
517,"['총상환원금', '월별대출금액', '연간소득', '최근_2년간_연체_횟수']",0.5863000041540315,0.5642186591343358,0.5567286041163568,0.5306460683167809
181,"['총상환원금', '대출목적', '월별대출금액']",0.5850953350226394,0.5638863504195397,0.5595604775399495,0.5345772279162607
1244,"['대출기간', '총상환원금', '대출목적', '월별대출금액', '최근_2년간_연체_횟수', '대출금액']",0.5873800523407967,0.5633048101686466,0.5693247045066305,0.5416357958059863
508,"['총상환원금', '대출목적', '월별대출금액', '최근_2년간_연체_횟수']",0.5826859967598554,0.5630971172218991,0.5544888437303882,0.5303250719245043
314,"['대출기간', '총상환원금', '부채_대비_소득_비율', '대출금액']",0.5861615364377796,0.5628894242751517,0.5668512258226615,0.5399286728382491
186,"['총상환원금', '월별대출금액', '연간소득']",0.5841814480953765,0.5618094209520644,0.5562170056837343,0.5304601287965384
1000,"['총상환원금', '월별대출금액', '부채_대비_소득_비율', '최근_2년간_연체_횟수', '대출금액']",0.5891385923371966,0.5618094209520644,0.5690330861585562,0.537021323549822
730,"['대출기간', '총상환원금', '월별대출금액', '부채_대비_소득_비율', '대출금액']",0.5884877940708124,0.5615601894159674,0.569007028663248,0.5384527205526948
999,"['총상환원금', '월별대출금액', '연간소득', '최근_2년간_연체_횟수', '대출금액']",0.5901494066658358,0.5600648001993852,0.571743892247291,0.537855727841066
1252,"['대출기간', '총상환원금', '월별대출금액', '부채_대비_소득_비율', '최근_2년간_연체_횟수', '대출금액']",0.5878508425760534,0.5591924898230456,0.5687114633022134,0.5353894129528738
306,"['대출기간', '총상환원금', '월별대출금액', '연간소득']",0.5841814480953765,0.5581955636786575,0.5649978593769847,0.5353589888232773
519,"['총상환원금', '월별대출금액', '부채_대비_소득_비율', '최근_2년간_연체_횟수']",0.5787119733034243,0.5581124864999585,0.5486649989826484,0.5247477289092101
187,"['총상환원금', '월별대출금액', '부채_대비_소득_비율']",0.5836829643168695,0.5579878707319099,0.5560844096527607,0.5263452804759297
307,"['대출기간', '총상환원금', '월별대출금액', '부채_대비_소득_비율']",0.5801243440091942,0.5541247819224059,0.5600824933507129,0.530039264381605
718,"['대출기간', '총상환원금', '대출목적', '월별대출금액', '최근_2년간_연체_횟수']",0.5788365942480511,0.5537924732076098,0.559340425597894,0.5308032099400999
735,"['대출기간', '총상환원금', '부채_대비_소득_비율', '최근_2년간_연체_횟수', '대출금액']",0.5780057879505394,0.5527955470632218,0.5590726610022475,0.529721933778248
507,"['총상환원금', '대출목적', '월별대출금액', '부채_대비_소득_비율']",0.5795843199158116,0.5525463155271247,0.5530846145104845,0.5224067375188688
998,"['총상환원금', '월별대출금액', '연간소득', '부채_대비_소득_비율', '대출금액']",0.5818828840055941,0.5524632383484257,0.5638058354692576,0.530211075014664
733,"['대출기간', '총상환원금', '연간소득', '부채_대비_소득_비율', '대출금액']",0.582727537074731,0.5524216997590762,0.5644766403545005,0.5295901396640085
185,"['총상환원금', '대출목적', '대출금액']",0.5733671194560989,0.5522970839910276,0.556560316284739,0.5322596011638606
727,"['대출기간', '총상환원금', '월별대출금액', '연간소득', '최근_2년간_연체_횟수']",0.5768980462205237,0.5512170806679405,0.5579473719155476,0.5287013192751379
722,"['대출기간', '총상환원금', '대출목적', '연간소득', '대출금액']",0.5766488043312702,0.5505940018276979,0.5589351772285752,0.5284334765788441
989,"['총상환원금', '대출목적', '월별대출금액', '연간소득', '대출금액']",0.5804428197565737,0.5498878458087564,0.5617811912639084,0.5269296313976434
991,"['총상환원금', '대출목적', '월별대출금액', '부채_대비_소득_비율', '대출금액']",0.578975061964303,0.5492647669685138,0.5594103109673406,0.5252563278054876
1687,"['대출기간', '총상환원금', '월별대출금액', '연간소득', '부채_대비_소득_비율', '최근_2년간_연체_횟수', '대출금액']",0.5809828438499564,0.5485170723602226,0.5628738484742473,0.5263268208077383
724,"['대출기간', '총상환원금', '대출목적', '부채_대비_소득_비율', '대출금액']",0.5789612151926778,0.5485170723602226,0.56096132268068,0.5258610065739985
1477,"['총상환원금', '월별대출금액', '연간소득', '부채_대비_소득_비율', '최근_2년간_연체_횟수', '대출금액']",0.5800135698361927,0.5481847636454266,0.5624405722531812,0.5265681936025279
1250,"['대출기간', '총상환원금', '월별대출금액', '연간소득', '부채_대비_소득_비율', '대출금액']",0.5781165621235409,0.5481016864667276,0.559125731807977,0.5250607941652521
1253,"['대출기간', '총상환원금', '연간소득', '부채_대비_소득_비율', '최근_2년간_연체_횟수', '대출금액']",0.5758041512621332,0.5475201462158346,0.5575181120955924,0.5250053248869713
1241,"['대출기간', '총상환원금', '대출목적', '월별대출금액', '연간소득', '대출금액']",0.5749179578781207,0.5469386059649415,0.5560666541961787,0.5235078765471669
1247,"['대출기간', '총상환원금', '대출목적', '연간소득', '최근_2년간_연체_횟수', '대출금액']",0.5738379096913555,0.5469386059649415,0.5568202681936669,0.525254405504747
997,"['총상환원금', '월별대출금액', '연간소득', '부채_대비_소득_비율', '최근_2년간_연체_횟수']",0.570833160248688,0.5468139901968929,0.540992042013701,0.5128569601195407
515,"['총상환원금', '대출목적', '최근_2년간_연체_횟수', '대출금액']",0.5684792090724048,0.5464816814820969,0.5496678373714105,0.5241900651741541
1684,"['대출기간', '총상환원금', '대출목적', '월별대출금액', '연간소득', '최근_2년간_연체_횟수', '대출금액']",0.5735609742588516,0.5461909113566503,0.5560104159455868,0.5239318475825705
516,"['총상환원금', '월별대출금액', '연간소득', '부채_대비_소득_비율']",0.5741286918954845,0.5460247569992523,0.54556580522617,0.5129039148505982
729,"['대출기간', '총상환원금', '월별대출금액', '부채_대비_소득_비율', '최근_2년간_연체_횟수']",0.5729101759924674,0.5459001412312038,0.5523280932592104,0.5209456892119403
1243,"['대출기간', '총상환원금', '대출목적', '월별대출금액', '부채_대비_소득_비율', '대출금액']",0.5723009180409587,0.5439893661211265,0.5534196035064102,0.5207677928191952
716,"['대출기간', '총상환원금', '대출목적', '월별대출금액', '연간소득']",0.5715947326880738,0.5418293594749523,0.5534591791799,0.5186617802181717
726,"['대출기간', '총상환원금', '월별대출금액', '연간소득', '부채_대비_소득_비율']",0.572245530954458,0.5415801279388552,0.5523465838051316,0.5171733682493858
1474,"['총상환원금', '대출목적', '월별대출금액', '연간소득', '최근_2년간_연체_횟수', '대출금액']",0.574017917722483,0.5404585860264185,0.5555760624059931,0.5172753218166365
1475,"['총상환원금', '대출목적', '월별대출금액', '부채_대비_소득_비율', '최근_2년간_연체_횟수', '대출금액']",0.5726193937883383,0.5399601229542245,0.5539963008179262,0.5165832856108249
525,"['총상환원금', '부채_대비_소득_비율', '최근_2년간_연체_횟수', '대출금액']",0.5665545078165026,0.539752430007477,0.5481558634583513,0.5180500346763864
1248,"['대출기간', '총상환원금', '대출목적', '부채_대비_소득_비율', '최근_2년간_연체_횟수', '대출금액']",0.5687422977332834,0.5395447370607294,0.551445548488247,0.5177161691840785
192,"['총상환원금', '연간소득', '대출금액']",0.570057741037677,0.5394201212926809,0.5521500645713265,0.5181254532488795
988,"['총상환원금', '대출목적', '월별대출금액', '연간소득', '최근_2년간_연체_횟수']",0.562192774754566,0.5386724266843897,0.5338679444857859,0.505264772327108
1246,"['대출기간', '총상환원금', '대출목적', '연간소득', '부채_대비_소득_비율', '대출금액']",0.5708193134770628,0.5386724266843897,0.552871466600157,0.5158532998387263
990,"['총상환원금', '대출목적', '월별대출금액', '부채_대비_소득_비율', '최근_2년간_연체_횟수']",0.5626358714465722,0.5379662706654482,0.5343822795913535,0.5057893503680434
194,"['총상환원금', '부채_대비_소득_비율', '대출금액']",0.5650036693944807,0.5378831934867492,0.5468907017137198,0.5163839682809417
506,"['총상환원금', '대출목적', '월별대출금액', '연간소득']",0.5639236212077154,0.5375924233613026,0.5353101536523523,0.5040581408601121
1685,"['대출기간', '총상환원금', '대출목적', '월별대출금액', '부채_대비_소득_비율', '최근_2년간_연체_횟수', '대출금액']",0.56955925725917,0.5375508847719531,0.5504166988976278,0.5137491889707133
1240,"['대출기간', '총상환원금', '대출목적', '월별대출금액', '연간소득', '최근_2년간_연체_횟수']",0.5664160401002506,0.536886267342361,0.5482952565402133,0.5143368424987509
1683,"['대출기간', '총상환원금', '대출목적', '월별대출금액', '연간소득', '부채_대비_소득_비율', '대출금액']",0.5688392251346599,0.5364293428595165,0.550502526885469,0.513349101356853
717,"['대출기간', '총상환원금', '대출목적', '월별대출금액', '부채_대비_소득_비율']",0.5650867500242318,0.5354739553044778,0.5451815546333006,0.5113206616250912
1242,"['대출기간', '총상환원금', '대출목적', '월별대출금액', '부채_대비_소득_비율', '최근_2년간_연체_횟수']",0.5649344355363547,0.5349339536429343,0.5451737633029388,0.5107416154266053
1933,"['대출기간', '총상환원금', '대출목적', '월별대출금액', '연간소득', '부채_대비_소득_비율', '최근_2년간_연체_횟수', '대출금액']",0.5675099350586411,0.5345185677494392,0.5491567791612301,0.511696181443189
987,"['총상환원금', '대출목적', '월별대출금액', '연간소득', '부채_대비_소득_비율']",0.5611542668826763,0.532690869818061,0.531402640770409,0.4979888826206927
524,"['총상환원금', '연간소득', '최근_2년간_연체_횟수', '대출금액']",0.562054307038314,0.5324000996926145,0.544919215989845,0.5117284838515729
514,"['총상환원금', '대출목적', '부채_대비_소득_비율', '대출금액']",0.5578864287791302,0.5323170225139154,0.5399058750660769,0.5106664115169866
1249,"['대출기간', '총상환원금', '월별대출금액', '연간소득', '부채_대비_소득_비율', '최근_2년간_연체_횟수']",0.5634389842008336,0.5321093295671679,0.5435517646647265,0.5079329913138412
1472,"['총상환원금', '대출목적', '월별대출금액', '연간소득', '부채_대비_소득_비율', '최근_2년간_연체_횟수']",0.560780404048796,0.5311954806014788,0.5324209303402179,0.49813823625180187
1686,"['대출기간', '총상환원금', '대출목적', '연간소득', '부채_대비_소득_비율', '최근_2년간_연체_횟수', '대출금액']",0.5656683144324901,0.5303231702251392,0.5484356388315482,0.5082794796994549
204,"['총상환액', '월별대출금액', '대출금액']",0.5547709051634612,0.5287031652405084,0.531153890569989,0.5018876158152831
1473,"['총상환원금', '대출목적', '월별대출금액', '연간소득', '부채_대비_소득_비율', '대출금액']",0.5623589360140683,0.5284954722937609,0.5453068419381314,0.5066140769845963
1239,"['대출기간', '총상환원금', '대출목적', '월별대출금액', '연간소득', '부채_대비_소득_비율']",0.5610850330245504,0.5269170058984797,0.5420600999834884,0.5030018870877426
996,"['총상환원금', '대출목적', '부채_대비_소득_비율', '최근_2년간_연체_횟수', '대출금액']",0.5529292845373102,0.525961618343441,0.5334258118083395,0.5018897551945737
1682,"['대출기간', '총상환원금', '대출목적', '월별대출금액', '연간소득', '부채_대비_소득_비율', '최근_2년간_연체_횟수']",0.5591741785402733,0.525297000913849,0.5403437245129987,0.5012874912155034
523,"['총상환원금', '연간소득', '부채_대비_소득_비율', '대출금액']",0.5533723812293164,0.5243416133588104,0.5353556140406656,0.5025068729419758
1813,"['총상환원금', '대출목적', '월별대출금액', '연간소득', '부채_대비_소득_비율', '최근_2년간_연체_횟수', '대출금액']",0.5629266536507014,0.5242585361801113,0.5454559087137696,0.5024366870010959
1001,"['총상환원금', '연간소득', '부채_대비_소득_비율', '최근_2년간_연체_횟수', '대출금액']",0.5514199864301638,0.5233446872144222,0.5338211100107215,0.5018669718658154
541,"['총상환액', '월별대출금액', '최근_2년간_연체_횟수', '대출금액']",0.5462966809288414,0.5207277560854033,0.5211169235108597,0.49281543580444426
46,"['총상환액', '월별대출금액']",0.5448150763649455,0.5199385228877628,0.5158928561490255,0.4891444383925637
512,"['총상환원금', '대출목적', '연간소득', '대출금액']",0.549661446433764,0.5182769793137825,0.5310794811157742,0.4951054149132634
995,"['총상환원금', '대출목적', '연간소득', '최근_2년간_연체_횟수', '대출금액']",0.5478475193508634,0.5181939021350835,0.5287011699238644,0.4944162776376137
13,"['대출기간', '총상환원금']",0.5311760063141279,0.5143723519149289,0.500729256198208,0.48169179522067557
324,"['대출기간', '총상환액', '월별대출금액', '대출금액']",0.5402594885002562,0.5127108083409487,0.5171980827768271,0.48655096747282534
994,"['총상환원금', '대출목적', '연간소득', '부채_대비_소득_비율', '대출금액']",0.5448843102230715,0.5123784996261527,0.5276040909027877,0.4900243483192645
751,"['대출기간', '총상환액', '월별대출금액', '최근_2년간_연체_횟수', '대출금액']",0.5379193840955981,0.5115061892498131,0.5145807826329374,0.4851886206987084
95,"['대출기간', '총상환액', '대출금액']",0.5376424486630942,0.5112154191243665,0.5162434907114778,0.48721259459783894
88,"['대출기간', '총상환원금', '최근_2년간_연체_횟수']",0.530262119386865,0.510675417462823,0.4998723819888241,0.4782587836241377
84,"['대출기간', '총상환원금', '대출목적']",0.5272850634874479,0.5088061809420952,0.49914506693962624,0.4786418463703004
203,"['총상환액', '월별대출금액', '최근_2년간_연체_횟수']",0.5344023041027984,0.5086400265846972,0.5059334068734695,0.47758499640009
91,"['대출기간', '총상환액', '월별대출금액']",0.5339730541824174,0.5083907950486002,0.5127599870437834,0.4843856929328515
304,"['대출기간', '총상환원금', '대출목적', '최근_2년간_연체_횟수']",0.5242664672731553,0.5076846390296585,0.495920149900573,0.476873074066225
739,"['대출기간', '총상환액', '대출목적', '월별대출금액', '대출금액']",0.5327822318226505,0.507643100440309,0.5106806768434528,0.4834678085526946
538,"['총상환액', '월별대출금액', '연간소득', '대출금액']",0.5383901743308548,0.5076015618509595,0.5168126026273563,0.4831072859315408
330,"['대출기간', '총상환액', '최근_2년간_연체_횟수', '대출금액']",0.5323945222171451,0.5058569410982803,0.5083736961426529,0.47932621039194495
323,"['대출기간', '총상환액', '월별대출금액', '최근_2년간_연체_횟수']",0.5290020631689721,0.5054830937941347,0.5054305213418209,0.4787604495434655
1476,"['총상환원금', '대출목적', '연간소득', '부채_대비_소득_비율', '최근_2년간_연체_횟수', '대출금액']",0.5403841094448829,0.5051923236686882,0.5229653978273956,0.48312597672972046
86,"['대출기간', '총상환원금', '연간소득']",0.5277558537227045,0.5049015535432416,0.49692800216332,0.4706244044203724
748,"['대출기간', '총상환액', '월별대출금액', '연간소득', '대출금액']",0.532103740013016,0.5044030904710476,0.5115170768637127,0.4811296863150336
529,"['총상환액', '대출목적', '월별대출금액', '대출금액']",0.5330176269402789,0.5042784747029991,0.5103498711776717,0.4782814636834831
302,"['대출기간', '총상환원금', '대출목적', '연간소득']",0.5245018623907836,0.5031153942012129,0.4968387978387453,0.4714711571616685
1259,"['대출기간', '총상환액', '대출목적', '월별대출금액', '최근_2년간_연체_횟수', '대출금액']",0.5284758858472147,0.5029492398438149,0.5061979152214441,0.47806383340450237
311,"['대출기간', '총상환원금', '연간소득', '최근_2년간_연체_횟수']",0.5252495880585442,0.5026584697183684,0.49370558590414637,0.46710987612192706
486,"['총상환이자', '월별대출금액', '최근_2년간_연체_횟수', '대출금액']",0.519364710117836,0.5011215419124366,0.5026796261931541,0.481905566011929
483,"['총상환이자', '월별대출금액', '연간소득', '대출금액']",0.5258311524668023,0.5004569244828445,0.5116274477966682,0.48372036522740847
1266,"['대출기간', '총상환액', '월별대출금액', '연간소득', '최근_2년간_연체_횟수', '대출금액']",0.5280050956119581,0.5003323087147961,0.508037984790346,0.4781608385868064
316,"['대출기간', '총상환액', '대출목적', '월별대출금액']",0.5259280798681787,0.4996261526958545,0.504174175873508,0.47543747459995056
721,"['대출기간', '총상환원금', '대출목적', '연간소득', '최근_2년간_연체_횟수']",0.5209155485398579,0.4994184597491069,0.4927919736263057,0.46733182631956116
327,"['대출기간', '총상환액', '연간소득', '대출금액']",0.5268835071103173,0.4992523053917089,0.5059511125871912,0.4752228557270774
540,"['총상환액', '월별대출금액', '부채_대비_소득_비율', '대출금액']",0.5298744097813595,0.49891999667691284,0.5070071357954511,0.47265784767220814
201,"['총상환액', '월별대출금액', '연간소득']",0.528642047106717,0.4986292265514663,0.4975055701775209,0.46464755528947055
320,"['대출기간', '총상환액', '대출목적', '대출금액']",0.5272019828576967,0.49858768796211683,0.5031566184392604,0.4717553635191394
964,"['총상환이자', '월별대출금액', '연간소득', '최근_2년간_연체_횟수', '대출금액']",0.5222863789307522,0.4982553792473208,0.5084600733914516,0.4814359694191182
196,"['총상환액', '대출목적', '월별대출금액']",0.5215109597197414,0.49796460912187424,0.4903496756545514,0.4639282138006171
957,"['총상환이자', '대출목적', '월별대출금액', '최근_2년간_연체_횟수', '대출금액']",0.5182431216161952,0.4978399933538257,0.5007095898740348,0.4773988006676172
313,"['대출기간', '총상환원금', '부채_대비_소득_비율', '최근_2년간_연체_횟수']",0.5210401694844847,0.4977984547644762,0.4912800684026091,0.4645081212936358
1453,"['총상환이자', '대출목적', '월별대출금액', '연간소득', '최근_2년간_연체_횟수', '대출금액']",0.5251526606571678,0.49671845144138904,0.5110806033385545,0.4791400381820759
750,"['대출기간', '총상환액', '월별대출금액', '부채_대비_소득_비율', '대출금액']",0.5261911685290575,0.4966769128520395,0.5046187377073358,0.4715171483343087
303,"['대출기간', '총상환원금', '대출목적', '부채_대비_소득_비율']",0.5235325883770199,0.496552297083991,0.4962796961969311,0.4653222398593424
1014,"['총상환액', '월별대출금액', '연간소득', '최근_2년간_연체_횟수', '대출금액']",0.5308436837951231,0.4962615269585445,0.5081231531232391,0.47050763663456646
1806,"['총상환이자', '대출목적', '월별대출금액', '연간소득', '부채_대비_소득_비율', '최근_2년간_연체_횟수', '대출금액']",0.5263296362453094,0.49609537260114644,0.5136493786982814,0.47889805671764135
1007,"['총상환액', '대출목적', '월별대출금액', '최근_2년간_연체_횟수', '대출금액']",0.5271050554563204,0.49588767965439895,0.5028437388532014,0.4683822494914596
745,"['대출기간', '총상환액', '대출목적', '최근_2년간_연체_횟수', '대출금액']",0.5240587656987773,0.4957215252970009,0.500361637261521,0.469048170379347
168,"['총상환이자', '월별대출금액', '대출금액']",0.5158199365817859,0.4955553709396029,0.49953012294624677,0.4766005470057708
50,"['총상환액', '대출금액']",0.5230756449133884,0.49534767799285534,0.48797080756580635,0.45723330365846787
1015,"['총상환액', '월별대출금액', '부채_대비_소득_비율', '최근_2년간_연체_횟수', '대출금액']",0.5280604826984588,0.4953061394035059,0.5050758127667883,0.4690692221299076
1267,"['대출기간', '총상환액', '월별대출금액', '부채_대비_소득_비율', '최근_2년간_연체_횟수', '대출금액']",0.5246403301070356,0.4953061394035059,0.5021518338495602,0.46925537693985947
754,"['대출기간', '총상환액', '연간소득', '최근_2년간_연체_횟수', '대출금액']",0.5225079272767554,0.4949322920993603,0.5016251544276048,0.4709118747286918
1454,"['총상환이자', '대출목적', '월별대출금액', '부채_대비_소득_비율', '최근_2년간_연체_횟수', '대출금액']",0.5202232099585982,0.4948492149206613,0.5056668713158445,0.4762045094401688
956,"['총상환이자', '대출목적', '월별대출금액', '부채_대비_소득_비율', '대출금액']",0.5214001855467397,0.4947245991526128,0.5064436832301283,0.47550816090037856
87,"['대출기간', '총상환원금', '부채_대비_소득_비율']",0.5195447181489635,0.49464152197391376,0.49014762802719614,0.4616120825212507
474,"['총상환이자', '대출목적', '월별대출금액', '대출금액']",0.5148783561112726,0.49455844479521477,0.4974288348205135,0.47454748574186745
738,"['대출기간', '총상환액', '대출목적', '월별대출금액', '최근_2년간_연체_횟수']",0.5218986693252469,0.49426767466976823,0.5000192218373261,0.4699976871008523
753,"['대출기간', '총상환액', '연간소득', '부채_대비_소득_비율', '대출금액']",0.5247926445949127,0.49401844313367116,0.5041802033532934,0.468965224552344
329,"['대출기간', '총상환액', '부채_대비_소득_비율', '대출금액']",0.5233802738891428,0.4939769045443217,0.501803098463344,0.46819323559630743
310,"['대출기간', '총상환원금', '연간소득', '부채_대비_소득_비율']",0.5230756449133884,0.4938522887762732,0.494066704257669,0.4615941459103538
322,"['대출기간', '총상환액', '월별대출금액', '부채_대비_소득_비율']",0.5216494274359933,0.4937276730082246,0.5005259718696506,0.46875906538636425
720,"['대출기간', '총상환원금', '대출목적', '연간소득', '부채_대비_소득_비율']",0.5221063708996247,0.49364459582952563,0.4967974305088871,0.46341382126883574
732,"['대출기간', '총상환원금', '연간소득', '부채_대비_소득_비율', '최근_2년간_연체_횟수']",0.5229510239687617,0.4933953642934286,0.4932383477103651,0.4610142804929416
954,"['총상환이자', '대출목적', '월별대출금액', '연간소득', '대출금액']",0.5212617178304878,0.4932292099360306,0.5072044059986663,0.47564043241998755
723,"['대출기간', '총상환원금', '대출목적', '부채_대비_소득_비율', '최근_2년간_연체_횟수']",0.5181461942148188,0.4932292099360306,0.491724710860988,0.4631494606109592
321,"['대출기간', '총상환액', '월별대출금액', '연간소득']",0.5199739680693446,0.49314613275733155,0.4996207777610584,0.4701833672637259
747,"['대출기간', '총상환액', '월별대출금액', '연간소득', '최근_2년간_연체_횟수']",0.5192400891732093,0.49302151698928304,0.4987972585721744,0.4693263659767526
965,"['총상환이자', '월별대출금액', '부채_대비_소득_비율', '최근_2년간_연체_횟수', '대출금액']",0.5198770406679682,0.49281382404253554,0.504695939863798,0.473947346547364
1265,"['대출기간', '총상환액', '월별대출금액', '연간소득', '부채_대비_소득_비율', '대출금액']",0.5230617981417632,0.4927307468638365,0.5029508554423889,0.4688111468488872
293,"['대출기간', '총상환이자', '부채_대비_소득_비율', '대출금액']",0.5191570085434581,0.492606131095788,0.5057479444338943,0.4757428123737484
700,"['대출기간', '총상환이자', '부채_대비_소득_비율', '최근_2년간_연체_횟수', '대출금액']",0.5180769603566928,0.492356899559691,0.5040316876945332,0.47479467884439686
485,"['총상환이자', '월별대출금액', '부채_대비_소득_비율', '대출금액']",0.520984782397984,0.49219074520229295,0.5057485378852224,0.4736796107256105
755,"['대출기간', '총상환액', '부채_대비_소득_비율', '최근_2년간_연체_횟수', '대출금액']",0.5221063708996247,0.4921492066129434,0.49869094641045814,0.46524543716429484
696,"['대출기간', '총상환이자', '월별대출금액', '최근_2년간_연체_횟수', '대출금액']",0.5112089616305958,0.4920245908448949,0.49515975811754204,0.47304860167027973
1926,"['대출기간', '총상환이자', '대출목적', '월별대출금액', '연간소득', '부채_대비_소득_비율', '최근_2년간_연체_횟수', '대출금액']",0.5224248466470043,0.4918584364874969,0.5101945506152364,0.47514567334656066
742,"['대출기간', '총상환액', '대출목적', '연간소득', '대출금액']",0.5237679834946483,0.4917753593087979,0.503329862014941,0.4675685925917311
749,"['대출기간', '총상환액', '월별대출금액', '부채_대비_소득_비율', '최근_2년간_연체_횟수']",0.523047951370138,0.4917338207194484,0.5019207651992806,0.4659785898384757
1013,"['총상환액', '월별대출금액', '연간소득', '부채_대비_소득_비율', '대출금액']",0.52601116049793,0.49169228213009886,0.5054579042311306,0.4673865781082812
963,"['총상환이자', '월별대출금액', '연간소득', '부채_대비_소득_비율', '대출금액']",0.5213724920034893,0.4915261277727008,0.5079234354685669,0.4744707228227335
1452,"['총상환이자', '대출목적', '월별대출금액', '연간소득', '부채_대비_소득_비율', '대출금액']",0.522549467591631,0.4912768962366038,0.5098041177532243,0.47402965329494967
1217,"['대출기간', '총상환이자', '월별대출금액', '부채_대비_소득_비율', '최근_2년간_연체_횟수', '대출금액']",0.5179384926404409,0.4912353576472543,0.5037909167266584,0.47315236546673745
1256,"['대출기간', '총상환액', '대출목적', '월별대출금액', '연간소득', '대출금액']",0.5229233304255113,0.49086151034310876,0.5027427865118309,0.46657707763387224
288,"['대출기간', '총상환이자', '월별대출금액', '대출금액']",0.5102673811600825,0.4907784331644097,0.4946541114626617,0.4722687642750811
1216,"['대출기간', '총상환이자', '월별대출금액', '연간소득', '최근_2년간_연체_횟수', '대출금액']",0.5171492266578047,0.49073689457506026,0.5043145533105603,0.4734367859026116
528,"['총상환액', '대출목적', '월별대출금액', '최근_2년간_연체_횟수']",0.5157368559520348,0.4905292016283127,0.48478534552404084,0.4575311017024083
82,"['대출기간', '총상환이자', '대출금액']",0.510585856907462,0.49023843150286617,0.4952342728640525,0.4723080095780334
